blog_vampires.txt_92	false	NO-NOUN	none	PRP	pronoun	unknown	2	none	none	none	none	none	0	none	none	where	false	1	none	none	none	none	WRB	where	none	none	none	none	none	none	none	none	noun.person	you	none	none	play	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_93	false	Y	none	NNP	proper	sg	3	10437262-N	10707804-N	09977660-N	10474950-N	00001740-N	12	noun.person	none	none	false	5	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	game	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_94	false	NO-NOUN	none	PRP	pronoun	unknown	2	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.communication	information	none	none	noun.person	you	none	none	find	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_95	false	NO-NOUN	none	PRP	pronoun	pl	1	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.act	expansion	none	none	noun.person	we	none	none	have	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_96	false	N	indef	NN	common	sg	3	00365709-N	00363260-N	00351485-N	00191142-N	00001740-N	9	noun.act	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	plan	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_97	false	N	indef	NN	common	sg	3	00365709-N	00363260-N	00351485-N	00191142-N	00001740-N	9	noun.act	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.person	vampire	none	none	noun.act	expansion	none	none	add	VB	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_98	none	none	none	none	none	none	0	none	none	none	none	none	0	none	comparative	more	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	info	JJ	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_99	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	bardwell	none	none	say	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_100	false	none	none	NNP	proper	sg	3	15212167-N	15209706-N	15209413-N	15113229-N	00001740-N	7	noun.time	positive	incredibly	false	2	none	none	none	none	adv.all	effectively	none	none	none	none	none	none	none	none	none	none	noun.time	july	perform	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_101	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	sjerven	none	none	say	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_102	false	none	none	NNP	proper	sg	3	15212739-N	15209706-N	15209413-N	15113229-N	00001740-N	7	noun.time	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	i	none	none	noun.time	september	none	none	pm	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_103	false	NO-NOUN	none	PRP	pronoun	unknown	1	none	none	none	none	none	0	none	none	have	true	2	none	none	verb.possession	have	none	none	none	none	none	none	none	none	none	none	PRP	i	none	none	sit	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_104	false	NO-NOUN	none	PRP	pronoun	unknown	1	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	PRP	i	none	none	watch	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_105	false	NO-NOUN	none	PRP	pronoun	unknown	1	none	none	none	none	none	0	none	positive	long	false	2	none	none	none	none	adv.all	long	none	none	none	none	noun.group	school	RB	n't	PRP	i	none	none	have	VB	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
blog_vampires.txt_106	true	none	none	NNS	common	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	NNP	superb	none	none	NNS	wonderful	none	none	simply	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE

wiki_pacu.txt_0	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	name	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_1	false	Y	indef	NN	common	sg	3	06333653-N	06284225-N	13809207-N	00031921-N	00001740-N	5	noun.communication	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	use	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_2	true	Y	none	NNS	common	pl	3	08110373-N	07992450-N	07941170-N	00031264-N	00001740-N	5	noun.group	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.group	species	relate	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_3	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	adv.all	not	NNP	pacu	none	none	have	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_4	false	Y	none	NN	common	sg	3	10293172-N	09821253-N	09633969-N	09831962-N	00001740-N	10	noun.person	none	none	none	0	none	none	verb.possession	have	none	none	none	none	none	none	noun.body	tooth	none	none	noun.person	piranha	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_5	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	NN	squarer	none	none	NNP	pacu	none	none	have	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_6	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	positive	much	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	larger	JJR	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_7	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	reach	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_8	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	term	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_9	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	when	false	1	none	none	none	none	WRB	when	none	none	none	none	noun.act	trade	none	none	noun.animal	fish	none	none	enter	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_10	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	positive	erroneously	false	2	none	none	verb.motion	enter	adv.all	erroneously	none	none	none	none	none	none	none	none	none	none	noun.person	they	label	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_11	false	none	def	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NN	pacu	reserve	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_12	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	none	0	none	none	verb.cognition	know	none	none	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_13	true	none	none	NNS	common	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNS	brachypomus	know	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_14	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	fish	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_15	false	Y	indef	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.cognition	kind	none	none	none	none	none	none	mean	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_16	false	Y	indef	NN	common	sg	3	05839024-N	05838765-N	05835747-N	05833840-N	00001740-N	8	noun.cognition	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	belong	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_17	false	Y	def	NN	common	sg	3	01012712-N	01012360-N	00407535-N	00030358-N	00001740-N	7	noun.act	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	difficult	JJ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_18	true	Y	none	NNS	common	pl	3	05849789-N	05849040-N	05835747-N	05833840-N	00001740-N	8	noun.cognition	none	none	none	0	none	none	none	none	none	none	none	none	none	none	NN	irregularly	none	none	noun.cognition	characteristic	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_19	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	NNS	cladistic	none	none	none	none	none	none	see	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_20	false	Y	none	NN	common	sg	3	00636921-N	00633864-N	00575741-N	00407535-N	00001740-N	8	noun.act	positive	sometime	false	1	none	none	none	none	adv.all	sometime	none	none	none	none	none	none	none	none	noun.act	research	none	none	confound	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_21	true	Y	none	NNS	common	pl	3	01012712-N	01012360-N	00407535-N	00030358-N	00001740-N	7	noun.act	positive	rather	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	arbitrary	JJ	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_22	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	comparative	currently	false	2	none	none	none	none	adv.all	further	none	none	none	none	none	none	none	none	none	none	NNP	pacu	classify	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_23	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.group	family	none	none	NNP	serrasalmina	none	none	mean	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_24	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	name	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_25	false	Y	indef	NN	common	sg	3	06333653-N	06284225-N	13809207-N	00031921-N	00001740-N	5	noun.communication	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.communication	name	none	none	refer	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_26	true	Y	none	NNS	common	pl	3	05669034-N	05667404-N	05667196-N	00023271-N	00001740-N	6	noun.cognition	positive	however	false	2	none	none	none	none	adv.all	further	none	none	none	none	noun.Tops	group	none	none	noun.cognition	characteristic	none	none	separate	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_27	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.group	species	none	none	NN	each	none	none	contain	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_28	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	positive	often	false	1	none	none	none	none	adv.all	often	none	none	none	none	none	none	none	none	none	none	none	none	find	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_29	true	Y	none	NNS	common	pl	3	04202417-N	03748162-N	03953020-N	03297735-N	00001740-N	9	noun.artifact	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	know	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_30	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	belong	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_31	false	Y	indef	NN	common	sg	3	08110373-N	07992450-N	07941170-N	00031264-N	00001740-N	5	noun.group	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mesopotamicus	NNS	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_32	false	none	def	NNS	common	pl	3	none	none	none	none	none	0	none	positive	also	false	1	none	none	none	none	adv.all	also	none	none	none	none	none	none	none	none	none	none	none	none	know	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_33	false	Y	none	NNP	proper	sg	3	00027167-N	00002684-N	00001930-N	none	00001740-N	3	noun.Tops	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.object	river	none	none	NNP	pacus	none	none	inhabit	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_34	false	Y	none	NNP	proper	sg	3	00027167-N	00002684-N	00001930-N	none	00001740-N	3	noun.Tops	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.Tops	location	none	none	stream	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_35	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	where	false	1	none	none	none	none	WRB	where	none	none	none	none	noun.relation	part	none	none	noun.person	they	none	none	form	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_36	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	adv.all	recently	none	none	none	none	none	none	none	none	none	none	noun.person	they	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_37	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	where	false	1	none	none	none	none	WRB	where	none	none	none	none	none	none	none	none	none	none	PRP	it	believe	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_38	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	introduce	VBN	present	true	false	pres_perf	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_39	false	none	indef	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	pacu	discover	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_40	false	Y	indef	NN	common	sg	3	10093658-N	10605985-N	09632518-N	00007846-N	00001740-N	9	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.cognition	specimen	none	none	noun.person	fisherman	none	none	pull	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_41	false	Y	indef	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	true	1	none	none	none	none	none	none	none	none	none	none	NNP	pacu	none	none	noun.animal	fish	none	none	catch	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_42	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	commonly	false	1	none	none	none	none	adv.all	commonly	none	none	none	none	none	none	none	none	none	none	NNP	pacu	sell	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_43	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	pacu	know	VBN	present	true	false	pres_perf	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_44	false	Y	none	NN	common	sg	3	05820620-N	05816287-N	00023271-N	00023100-N	00001740-N	5	noun.cognition	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	swish	NNP	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_45	false	none	indef	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	own	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_46	false	Y	none	NN	common	sg	3	10696251-N	10605985-N	09632518-N	00007846-N	00001740-N	9	noun.person	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	technician	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_47	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	of	false	1	none	none	none	none	IN	of	none	none	none	none	noun.body	body	none	none	noun.person	he	none	none	rub	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_48	false	Y	indef	NN	common	sg	3	07193596-N	07193184-N	07185325-N	07160883-N	00001740-N	8	noun.communication	positive	however	false	1	none	none	none	none	adv.all	however	none	none	none	none	none	none	none	none	noun.communication	question	none	none	be	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_49	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	choice	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_50	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	positive	none	false	2	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	carnivore	NNS	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_51	false	Y	def	NN	common	sg	3	04377057-N	03575240-N	00021939-N	00003553-N	00001740-N	6	noun.artifact	positive	primarily	false	1	none	none	none	none	adv.all	primarily	none	none	none	none	none	none	none	none	none	none	none	none	use	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_52	false	Y	def	NN	common	sg	3	04377057-N	03575240-N	00021939-N	00003553-N	00001740-N	6	noun.artifact	none	carnivore	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	hazardous	JJ	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_53	false	Y	none	NN	common	sg	3	10714465-N	09917593-N	09622049-N	00007846-N	00001740-N	9	noun.person	none	bite	false	1	none	none	verb.contact	bite	none	none	none	none	none	none	noun.cognition	surgery	none	none	noun.person	toddler	none	none	need	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_54	false	none	indef	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	misreport	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_55	false	none	indef	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.body	finger	none	none	NN	pacu	none	none	bite	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_56	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	kane	none	none	warn	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_57	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	NN	anything	none	none	NNP	pacus	none	none	eat	VB	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_58	false	Y	indef	NN	common	sg	3	08179879-N	07942152-N	00031264-N	00002137-N	00001740-N	4	noun.group	none	none	false	0	none	none	none	none	none	none	none	none	none	none	NN	eco-system	none	none	noun.group	population	none	none	enter	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_59	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	positive	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	native	JJ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_60	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	enter	false	1	none	none	verb.motion	enter	none	none	none	none	none	none	noun.phenomenon	effect	none	none	noun.animal	fish	none	none	have	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_61	true	Y	none	NNS	common	pl	3	04202417-N	03748162-N	03953020-N	03297735-N	00001740-N	9	noun.artifact	none	none	none	0	none	none	none	none	none	none	none	none	none	none	noun.person	customer	none	none	noun.artifact	store	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_62	false	Y	none	NN	common	sg	3	13489037-N	13526110-N	00029677-N	00001930-N	00001740-N	4	noun.process	positive	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	adv.all	not	none	none	noun.process	growth	inhibit	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_63	true	Y	none	NNS	common	pl	3	10720453-N	10309896-N	09882716-N	09609232-N	00001740-N	10	noun.person	positive	now	false	1	none	none	none	none	adv.all	now	none	none	none	none	none	none	none	none	noun.person	dealer	none	none	refuse	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_64	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	PRP	it	none	none	demand	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_65	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NN	incapable	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_66	true	none	none	NNS	common	pl	3	10179069-N	09786585-N	00007846-N	00004475-N	00001740-N	8	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	hobbyist	suspect	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_67	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	pacu	none	none	die	VB	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_68	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.group	species	none	none	NNP	pacu	none	none	out-compete	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_69	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	them	none	none	NNP	pacu	none	none	displace	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_70	true	Y	none	NNS	common	pl	3	05196582-N	05196375-N	05190804-N	04723816-N	00001740-N	6	noun.attribute	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.attribute	authority	none	none	prohibit	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_71	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	none	none	none	none	release	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_72	true	Y	none	NNS	common	pl	3	10372373-N	10605985-N	09632518-N	00007846-N	00001740-N	9	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.possession	bounty	none	none	noun.person	official	none	none	put	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_73	none	none	none	none	none	none	0	none	none	none	none	none	0	none	positive	there	false	1	none	none	none	none	adv.all	there	none	none	none	none	none	none	none	none	none	none	none	none	catch	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_74	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	typically	false	1	none	none	none	none	adv.all	typically	none	none	none	none	NNS	aquarist	none	none	NNP	=	none	none	advise	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_75	true	none	none	NNS	common	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNS	aquarist	none	none	wish	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
